EmpID,FirstName,LastName,StartDate,ExitDate,Title,ADEmail,EmployeeStatus,EmployeeType,TerminationDescription,DepartmentType,DOB,GenderCode,LocationCode,Current Employee Rating
1338,Taylor,Sanders,02-Sep-21,27-Jun-23,Software Engineer,taylor.sanders@bilearner.com,Active,Part-Time,Resource top fear shake green view great which.,Software Engineering,03-03-1976,Male,84761,3
1339,Zariah,Ritter,07-Jul-19,27-Mar-21,Production Technician I,zariah.ritter@bilearner.com,Active,Contract,Maintain score scene attack face try wish.,Production       ,08-04-1952,Female,61363,3
1340,Landin,Walton,24-Jan-22,27-Mar-22,Production Technician II,landin.walton@bilearner.com,Active,Contract,Stuff painting partner my.,Production       ,04-06-1979,Female,8702,5
1341,Myah,Waller,24-Sep-20,27-Mar-23,Network Engineer,myah.waller@bilearner.com,Active,Contract,Road he court. Officer blood couple.,IT/IS,17-06-1960,Female,48262,3
1342,Liam,Snow,25-Sep-22,27-Mar-23,Production Technician I,liam.snow@bilearner.com,Active,Part-Time,Let create wind fast gun heavy cold.,Production       ,25-03-1972,Female,61958,3
1343,Sandra,Atkinson,11-Aug-22,27-Mar-23,Production Technician II,sandra.atkinson@bilearner.com,Active,Full-Time,Far happy light already.,Production       ,17-01-1969,Female,14006,3
1344,Selina,Mullins,28-Sep-20,27-Mar-23,Director of Sales,selina.mullins@bilearner.com,Active,Part-Time,Reduce evidence policy clear nothing at.,IT/IS,18-03-1961,Male,55912,2
1345,Frida,Salazar,08-May-22,27-Mar-23,Production Technician I,frida.salazar@bilearner.com,Active,Full-Time,Once type here really.,Production       ,28-08-1971,Female,31742,3
1346,Lillie,Wilkerson,11-Nov-18,27-May-19,BI Director,lillie.wilkerson@bilearner.com,Terminated for Cause,Full-Time,Action whatever school machine fear.,IT/IS,26-06-1968,Female,16287,3
1347,Jordyn,Mcguire,02-Mar-20,27-May-22,Area Sales Manager,jordyn.mcguire@bilearner.com,Active,Full-Time,Never whatever loss economic off without cause.,Sales,04-09-1976,Male,11087,4
1348,Carlie,Wilkerson,13-Jun-21,27-May-22,Production Technician I,carlie.wilkerson@bilearner.com,Voluntarily Terminated,Full-Time,Truth game down which.,Production       ,20-05-1952,Male,39849,3
1349,Simone,Sharp,09-Aug-21,27-May-22,Production Technician I,simone.sharp@bilearner.com,Active,Full-Time,Change lose be mention blue rise society.,Production       ,11-02-1992,Female,34460,3
1350,Gerald,Preston,10-May-23,27-May-23,Area Sales Manager,gerald.preston@bilearner.com,Future Start,Contract,Price third parent evening.,Sales,18-09-1992,Male,5168,5
1351,Raphael,Solomon,28-Oct-22,27-May-23,Production Technician I,raphael.solomon@bilearner.com,Voluntarily Terminated,Contract,Tree read security individual.,Production       ,04-01-1996,Female,28181,4
1352,Samuel,MacLennan,11-Apr-21,27-May-23,Production Technician I,samuel.maclennan@bilearner.com,Voluntarily Terminated,Full-Time,Garden sit drive assume large seat.,Production       ,02-04-1957,Male,1938,3
1353,Lailah,Haney,07-May-19,27-Nov-19,Production Technician I,lailah.haney@bilearner.com,Active,Contract,Reality line toward follow well able.,Production       ,20-02-1988,Female,16981,3
1354,Bartholemew,Khemmich,25-May-22,27-Nov-22,Area Sales Manager,bartholemew.khemmich@bilearner.com,Active,Full-Time,Foot in theory minute recognize test.,Sales,24-11-1981,Male,80820,3
1355,Vance,Cain,14-Aug-20,27-Oct-21,Production Technician I,vance.cain@bilearner.com,Active,Contract,Gas also suffer air support size make.,Production       ,06-11-1981,Female,80599,4
1356,Justice,Guerra,24-Sep-22,27-Oct-22,Production Technician I,justice.guerra@bilearner.com,Voluntarily Terminated,Full-Time,Reason common from ready.,Production       ,31-03-1992,Male,78658,4
1357,Bonalyn,Boutwell,09-May-21,27-Oct-22,Sr. Accountant,bonalyn.boutwell@bilearner.com,Active,Full-Time,Everything discover represent full.,Admin Offices,23-11-1950,Female,2468,3
1358,John,Bentley,23-Nov-18,27-Sep-21,Production Technician I,john.bentley@bilearner.com,Future Start,Part-Time,Few as next east face window fight admit.,Production       ,23-02-1998,Female,75959,3
1359,Roland,Berg,31-Jul-20,27-Sep-22,Production Technician II,roland.berg@bilearner.com,Voluntarily Terminated,Part-Time,Different down happen near impact.,Production       ,09-10-1943,Male,25557,4
1360,Heidi,Manning,11-Nov-20,28-Apr-21,Production Technician I,heidi.manning@bilearner.com,Active,Part-Time,Enough note majority positive catch trip.,Production       ,20-08-1955,Male,76217,2
1361,Armani,Rogers,04-Jan-21,28-Apr-22,IT Support,armani.rogers@bilearner.com,Active,Contract,Real build something family save.,IT/IS,06-08-1963,Male,58818,2
1362,Kamrin,Sander,01-Apr-22,28-Apr-22,Production Technician I,kamrin.sander@bilearner.com,Active,Part-Time,Nation fight role according team candidate.,Production       ,02-08-1989,Female,2154,3
1363,Leyla,Warren,11-Dec-22,28-Apr-23,Production Technician I,leyla.warren@bilearner.com,Active,Part-Time,Term southern major ever care.,Production       ,23-08-1998,Male,18998,3
1364,Ashanti,Price,25-Feb-22,28-Apr-23,Production Technician I,ashanti.price@bilearner.com,Active,Contract,Else behind none grow up significant behavior.,Production       ,08-08-1945,Female,26720,3
1365,Nathalie,Rivera,20-Jul-19,28-Aug-19,Production Technician II,nathalie.rivera@bilearner.com,Active,Contract,Art professional rather move explain.,Production       ,23-01-1960,Female,76588,3
1366,Beatrice,Chace,09-Feb-19,28-Aug-20,Production Technician I,beatrice.chace@bilearner.com,Active,Part-Time,Trial little must kitchen recently.,Production       ,19-07-1995,Female,2763,2
1367,Julia,Jimenez,22-Nov-19,28-Dec-19,BI Developer,julia.jimenez@bilearner.com,Terminated for Cause,Contract,Nature here wrong why.,IT/IS,23-09-1946,Female,9049,3
1368,Carsen,Schmidt,25-Oct-20,28-Dec-21,Production Technician I,carsen.schmidt@bilearner.com,Active,Contract,Production senior put.,Production       ,08-06-1950,Female,58513,5
1369,Alaina,Mayo,05-Jul-22,28-Dec-22,Production Technician I,alaina.mayo@bilearner.com,Active,Contract,Through would building generation pay investment.,Production       ,29-12-1953,Female,27163,5
1370,Sneha,Jhaveri,18-Aug-18,28-Feb-19,Production Technician I,sneha.jhaveri@bilearner.com,Active,Part-Time,Few attorney all campaign town reflect behavior.,Production       ,23-11-1960,Female,2109,4
1371,Amirah,Stanley,03-Oct-19,28-Feb-22,Production Technician II,amirah.stanley@bilearner.com,Voluntarily Terminated,Full-Time,Late least forward bill realize camera.,Production       ,25-12-1991,Female,72818,3
1372,Ryan,Rollins,19-Oct-20,28-Feb-23,Production Technician I,ryan.rollins@bilearner.com,Voluntarily Terminated,Part-Time,Region easy at much couple week on.,Production       ,16-07-1965,Female,90492,1
1373,Harley,Mccullough,21-Jul-20,28-Feb-23,Production Technician I,harley.mccullough@bilearner.com,Future Start,Full-Time,Be room ready hotel drug pressure.,Production       ,10-04-1997,Female,68233,3
1374,Benjamin,Kaufman,24-Apr-21,28-Feb-23,BI Developer,benjamin.kaufman@bilearner.com,Active,Part-Time,Customer front detail bed say suddenly here.,IT/IS,26-11-1959,Male,49370,3
1375,Francisco,Simon,22-Jul-19,28-Feb-23,Production Technician I,francisco.simon@bilearner.com,Voluntarily Terminated,Contract,Science available hard.,Production       ,20-04-1980,Male,94316,3
1376,Jessica,Bunbury,17-Jan-20,28-Feb-23,Area Sales Manager,jessica.bunbury@bilearner.com,Voluntarily Terminated,Contract,Decide cut camera conference last size will.,Sales,02-01-1987,Female,21851,4
1377,Darnell,Shelton,25-Nov-19,28-Jan-21,Production Technician II,darnell.shelton@bilearner.com,Active,Contract,He four soldier employee central term.,Production       ,18-02-1995,Female,45331,2
1378,Leonidas,Bridges,24-Sep-21,28-Jan-22,Production Technician I,leonidas.bridges@bilearner.com,Active,Part-Time,Natural event religious during article total.,Production       ,23-10-1984,Female,58905,2
1379,Hallie,Thornton,28-Dec-18,28-Jan-22,Production Technician I,hallie.thornton@bilearner.com,Active,Contract,Each bring star week kitchen without nature.,Production       ,28-06-1954,Male,70792,3
1380,Robert,Hubert,21-Sep-21,28-Jan-23,BI Developer,robert.hubert@bilearner.com,Active,Full-Time,That commercial east message peace.,IT/IS,09-12-1975,Male,2134,3
1381,Jenna,Dietrich,22-Sep-22,28-Jan-23,Area Sales Manager,jenna.dietrich@bilearner.com,Active,Full-Time,Less air right in southern it material.,Sales,28-07-1963,Female,98052,2
1382,Sidney,Moran,09-Jul-21,28-Jan-23,Production Technician I,sidney.moran@bilearner.com,Voluntarily Terminated,Full-Time,Within direction court hope security stuff early.,Production       ,07-01-1966,Female,10781,3
1383,Nathan,Schmitt,30-Jun-21,28-Jul-21,IT Manager - Infra,nathan.schmitt@bilearner.com,Active,Part-Time,According maintain president start upon evening.,IT/IS,05-01-1977,Male,43352,4
1384,Guillermo,Rose,04-Nov-19,28-Jul-21,Production Technician I,guillermo.rose@bilearner.com,Active,Full-Time,Health section option interview.,Production       ,23-08-1971,Female,11962,3
1385,Elianna,Schmitt,02-Sep-18,28-Jul-21,Production Manager,elianna.schmitt@bilearner.com,Active,Contract,Year total care thousand what each.,Production       ,20-06-1942,Female,46695,3
1386,Nola,Bullock,30-Oct-20,28-Jul-22,Production Manager,nola.bullock@bilearner.com,Active,Full-Time,Building source bill true education form include.,Production       ,06-05-1974,Female,97050,2
1387,Charles,Howard,11-Jun-23,28-Jul-23,Area Sales Manager,charles.howard@bilearner.com,Active,Part-Time,Simple them do consider grow.,Sales,22-07-1984,Male,12964,2
1388,Lukas,Freeman,22-Mar-23,28-Jul-23,IT Support,lukas.freeman@bilearner.com,Active,Full-Time,Series remember American lawyer probably be.,IT/IS,15-04-1953,Female,68298,3
1389,Bobby,Levy,17-Jul-23,28-Jul-23,Production Technician I,bobby.levy@bilearner.com,Active,Contract,Member cost town create against decision.,Production       ,23-04-1999,Male,48709,5
1390,Elaine,Moon,15-Feb-19,28-Jul-23,Production Technician I,elaine.moon@bilearner.com,Voluntarily Terminated,Full-Time,Fall share energy myself.,Production       ,18-10-1981,Female,47682,3
1391,Alan,Woods,27-May-23,28-Jul-23,Production Technician II,alan.woods@bilearner.com,Active,Part-Time,Me who grow similar realize.,Production       ,08-05-1943,Female,7984,5
1392,Kamryn,Herrera,14-Oct-22,28-Jul-23,Software Engineer,kamryn.herrera@bilearner.com,Voluntarily Terminated,Full-Time,Article tough away forward home. Night author so.,Software Engineering,28-11-1978,Male,77974,3
1393,Davion,Friedman,17-Jul-23,28-Jul-23,Production Manager,davion.friedman@bilearner.com,Active,Part-Time,Light free he rest thought.,Production       ,10-12-1943,Male,59652,1
1394,Kobe,Crosby,02-Oct-22,28-Jun-23,Production Technician I,kobe.crosby@bilearner.com,Active,Part-Time,Toward situation politics.,Production       ,17-06-2001,Female,78562,3
1395,Matias,Barton,29-Sep-19,28-Jun-23,Production Technician II,matias.barton@bilearner.com,Future Start,Part-Time,Such minute might federal college.,Production       ,25-10-1988,Female,53693,1
1396,Grant,York,11-Feb-21,28-Jun-23,Production Technician II,grant.york@bilearner.com,Active,Part-Time,Minute accept the must.,Production       ,21-02-1965,Female,1509,2
1397,Jaylee,Cunningham,06-Dec-19,28-Mar-22,Production Technician I,jaylee.cunningham@bilearner.com,Active,Part-Time,Information step name three choose.,Production       ,06-09-1969,Male,72072,1
1398,Kianna,Little,08-May-20,28-Mar-23,Area Sales Manager,kianna.little@bilearner.com,Active,Full-Time,World area thus attention start.,Sales,07-09-1956,Male,16416,2
1399,Octavio,Hicks,23-Mar-23,28-Mar-23,Area Sales Manager,octavio.hicks@bilearner.com,Active,Contract,Away painting appear six live radio.,IT/IS,05-10-2000,Male,94154,3
1400,Kyle,Sanders,01-Jul-21,28-Mar-23,Production Technician I,kyle.sanders@bilearner.com,Voluntarily Terminated,Part-Time,Her relationship national win raise American.,Production       ,16-03-1977,Female,23777,3
1401,Clark,Blanchard,27-Feb-23,28-Mar-23,Production Technician II,clark.blanchard@bilearner.com,Voluntarily Terminated,Full-Time,Board industry once tough investment age.,Production       ,14-09-1948,Female,47025,1
1402,Phoenix,Farley,13-Aug-18,28-May-20,Production Technician I,phoenix.farley@bilearner.com,Active,Part-Time,Material owner together travel so conference.,Production       ,04-01-1996,Male,82960,2
1403,Karla,Reed,15-Dec-18,28-May-22,Shared Services Manager,karla.reed@bilearner.com,Active,Full-Time,Or add data indicate account father early these.,Software Engineering,04-11-1998,Male,22326,3
1404,Wyatt,Edwards,13-Oct-18,28-May-23,Shared Services Manager,wyatt.edwards@bilearner.com,Active,Full-Time,Really full stand face explain would keep energy.,Software Engineering,13-09-1975,Female,30264,3
1405,Kolton,Duarte,12-Dec-20,28-May-23,Production Technician I,kolton.duarte@bilearner.com,Active,Contract,Occur tough thousand on recent.,Production       ,06-09-1982,Female,57914,3
1406,Ariel,Powers,16-Dec-22,28-May-23,IT Support,ariel.powers@bilearner.com,Active,Part-Time,Adult wind join time memory customer.,IT/IS,17-12-1999,Female,71142,2
1407,Sandra,Martin,12-Dec-22,28-May-23,Software Engineer,sandra.martin@bilearner.com,Active,Part-Time,Behind buy our of very claim.,Software Engineering,08-07-1950,Female,2135,3
1408,Alijah,Singh,09-Apr-21,28-Nov-21,Production Technician I,alijah.singh@bilearner.com,Active,Part-Time,Tree network those success nature control.,Production       ,25-08-1995,Female,40314,3
1409,Justice,Rhodes,13-Apr-20,28-Nov-22,Production Technician I,justice.rhodes@bilearner.com,Voluntarily Terminated,Contract,Number environmental next shoulder kid move away.,Production       ,01-07-1985,Female,48650,3
1410,Esteban,Gilbert,14-Nov-18,28-Oct-19,Area Sales Manager,esteban.gilbert@bilearner.com,Future Start,Contract,Speak professor statement result.,Sales,31-05-1997,Female,12491,3
1411,Hugo,Tate,09-Sep-21,28-Oct-21,Production Technician I,hugo.tate@bilearner.com,Voluntarily Terminated,Full-Time,Never few away level attack buy.,Production       ,25-05-1999,Male,74629,3
1412,Ruth,Harrell,21-Aug-19,28-Oct-22,Production Technician II,ruth.harrell@bilearner.com,Voluntarily Terminated,Contract,Sport enter think order determine.,Production       ,23-02-1967,Female,52646,3
1413,Jairo,Blanchard,08-Nov-18,28-Oct-22,Accountant I,jairo.blanchard@bilearner.com,Active,Part-Time,Involve study commercial billion and.,Admin Offices,29-03-1996,Male,1706,3
1414,Jaidyn,Malone,18-Feb-21,28-Oct-22,Area Sales Manager,jaidyn.malone@bilearner.com,Active,Part-Time,Be choice ever concern.,IT/IS,19-12-1975,Male,42258,3
1415,Jair,Silva,22-Mar-20,28-Sep-20,Software Engineer,jair.silva@bilearner.com,Active,Contract,Gun bill spend anyone.,Software Engineering,28-01-1943,Female,29368,3
1416,Anabel,Evans,12-Apr-19,28-Sep-20,Production Technician I,anabel.evans@bilearner.com,Active,Full-Time,Drive feel its former end allow.,Production       ,03-03-2001,Female,82370,3
1417,Reece,Callahan,27-Oct-20,28-Sep-22,CIO,reece.callahan@bilearner.com,Active,Full-Time,Learn will marriage interesting note the success.,IT/IS,10-01-1966,Female,86362,3
1418,Marcos,Sloan,19-Sep-18,29-Apr-19,Production Manager,marcos.sloan@bilearner.com,Active,Part-Time,Husband should TV sport message friend history.,Production       ,22-08-1990,Female,90692,2
1419,Ned,Miller,01-Nov-18,29-Apr-21,Production Technician II,ned.miller@bilearner.com,Voluntarily Terminated,Contract,Third cost above management anything.,Production       ,06-12-1978,Male,2472,3
1420,Lawrence,Cross,01-Jun-21,29-Apr-23,Production Technician I,lawrence.cross@bilearner.com,Active,Contract,Line with read most.,Production       ,21-10-1993,Female,60878,3
1421,Alexandra,Kirill,08-Sep-19,29-Aug-20,Production Technician I,alexandra.kirill@bilearner.com,Voluntarily Terminated,Full-Time,Gun fly subject those. Must member financial.,Production       ,31-05-1952,Female,2127,3
1422,Braden,Ballard,22-Apr-22,29-Aug-22,Production Technician II,braden.ballard@bilearner.com,Voluntarily Terminated,Full-Time,Account national draw skin dream here how mind.,Production       ,02-12-1965,Male,32042,3
1423,Triston,Ewing,24-Oct-21,29-Aug-22,Production Technician I,triston.ewing@bilearner.com,Active,Contract,Ball total direction school.,Production       ,14-11-1963,Male,63659,2
1424,Amari,Bowen,04-Nov-19,29-Dec-21,Production Technician I,amari.bowen@bilearner.com,Active,Part-Time,Nor director yard within car into final.,Production       ,18-09-1987,Female,87036,3
1425,Piper,Guzman,24-Feb-21,29-Dec-21,IT Manager - Infra,piper.guzman@bilearner.com,Active,Part-Time,Cultural responsibility whose wear.,IT/IS,05-03-1979,Male,4377,5
1426,Mario,Mays,08-Jun-20,29-Dec-22,Production Technician II,mario.mays@bilearner.com,Active,Full-Time,Herself others song center word almost without.,Production       ,28-08-1952,Female,70090,3
1427,Landyn,Velez,15-Dec-22,29-Dec-22,Production Technician I,landyn.velez@bilearner.com,Active,Contract,Friend country free.,Production       ,01-07-1963,Female,63184,1
1428,Cristian,Ritter,08-Jun-19,29-Jan-21,Production Technician I,cristian.ritter@bilearner.com,Active,Part-Time,Find by campaign. Bit oil show cultural up smile.,Production       ,03-04-1951,Female,17633,4
1429,Nathanial,Booth,04-Feb-20,29-Jan-21,Network Engineer,nathanial.booth@bilearner.com,Active,Contract,Whole shake score look.,Executive Office,22-07-1958,Male,9758,3
